name,brand,year,fuel,price
SKY 125   (modelo actual),TBQ,2008,2,3721
SPX USA 50   (modelo actual),TBQ,2008,2,7933
Storm Wind 125   (2004-2009),TBQ,2008,2,4303
Street Fire 125   (2004-2016),TBQ,2008,2,3374
T19 125   (2007-2016),TBQ,2008,2,8321
CITYMAX 125   (modelo actual),TBQ,2009,2,8701
CITYMAX 250   (modelo actual),TBQ,2009,2,4821
Eagle 125   (modelo actual),TBQ,2009,2,10549
Eagle 250   (2004-2016),TBQ,2009,2,3117
Eagle Compact 125   (2004-2016),TBQ,2009,2,10087
Eagle LC 125   (modelo actual),TBQ,2009,2,1588
FREE 125   (2007-2010),TBQ,2009,2,3724
SKY 125   (modelo actual),TBQ,2009,2,8073
SPX USA 50   (modelo actual),TBQ,2009,2,4862
Storm Wind 125   (2004-2009),TBQ,2009,2,9114
Street Fire 125   (2004-2016),TBQ,2009,2,2709
T19 125   (2007-2016),TBQ,2009,2,2224
"767 50   (modelo actual)",TBQ,2010,2,4403
CITYMAX 125   (modelo actual),TBQ,2010,2,1807
CITYMAX 250   (modelo actual),TBQ,2010,2,8915
Delivery 50   (2010-2016),TBQ,2010,2,8054
Eagle 125   (modelo actual),TBQ,2010,2,1727
Eagle 250   (2004-2016),TBQ,2010,2,9056
Eagle Compact 125   (2004-2016),TBQ,2010,2,6866
Eagle LC 125   (modelo actual),TBQ,2010,2,4173
FREE 125   (2007-2010),TBQ,2010,2,6531
NAKED Zetka 125   (2010-2016),TBQ,2010,2,2686
New Compact 125   (modelo actual),TBQ,2010,2,4725
Retro 7  125 (modelo actual),TBQ,2010,2,4207
Retro 7 50   (modelo actual),TBQ,2010,2,7656
Retro Strada  125 (modelo actual),TBQ,2010,2,4696
SKY 125   (modelo actual),TBQ,2010,2,8079
SPX USA 50   (modelo actual),TBQ,2010,2,4976
Street Fire 125   (2004-2016),TBQ,2010,2,3384
T19 125   (2007-2016),TBQ,2010,2,10238
ZETKA   (modelo actual),TBQ,2010,2,3236
"767 50   (modelo actual)",TBQ,2011,2,6348
CITYMAX 125   (modelo actual),TBQ,2011,2,5262
CITYMAX 250   (modelo actual),TBQ,2011,2,1680
Delivery 50   (2010-2016),TBQ,2011,2,3817
Eagle 125   (modelo actual),TBQ,2011,2,7947
Eagle 250   (2004-2016),TBQ,2011,2,10006
Eagle Compact 125   (2004-2016),TBQ,2011,2,3187
Eagle LC 125   (modelo actual),TBQ,2011,2,2532
NAKED Zetka 125   (2010-2016),TBQ,2011,2,10667
New Compact 125   (modelo actual),TBQ,2011,2,1717
Retro 7  125 (modelo actual),TBQ,2011,2,3255
Retro 7 50   (modelo actual),TBQ,2011,2,6520
Retro Strada  125 (modelo actual),TBQ,2011,2,10069
SKY 125   (modelo actual),TBQ,2011,2,6900
SPX USA 50   (modelo actual),TBQ,2011,2,3104
Street Fire 125   (2004-2016),TBQ,2011,2,3415
T19 125   (2007-2016),TBQ,2011,2,4794
ZETKA   (modelo actual),TBQ,2011,2,5177
"767 50   (modelo actual)",TBQ,2012,2,7545
CITYMAX 125   (modelo actual),TBQ,2012,2,3659
CITYMAX 250   (modelo actual),TBQ,2012,2,7421
Delivery 50   (2010-2016),TBQ,2012,2,2248
Eagle 125   (modelo actual),TBQ,2012,2,7304
Eagle 250   (2004-2016),TBQ,2012,2,10965
Eagle Compact 125   (2004-2016),TBQ,2012,2,10043
Eagle LC 125   (modelo actual),TBQ,2012,2,3475
NAKED Zetka 125   (2010-2016),TBQ,2012,2,1550
New Compact 125   (modelo actual),TBQ,2012,2,3021
Retro 7  125 (modelo actual),TBQ,2012,2,3850
Retro 7 50   (modelo actual),TBQ,2012,2,2552
Retro Strada  125 (modelo actual),TBQ,2012,2,6809
SKY 125   (modelo actual),TBQ,2012,2,6327
SPX USA 50   (modelo actual),TBQ,2012,2,5312
Street Fire 125   (2004-2016),TBQ,2012,2,1584
T19 125   (2007-2016),TBQ,2012,2,3765
ZETKA   (modelo actual),TBQ,2012,2,2439
"767 50   (modelo actual)",TBQ,2013,2,8559
CITYMAX 125   (modelo actual),TBQ,2013,2,4276
CITYMAX 250   (modelo actual),TBQ,2013,2,7823
Delivery 50   (2010-2016),TBQ,2013,2,1934
Eagle 125   (modelo actual),TBQ,2013,2,8626
Eagle 250   (2004-2016),TBQ,2013,2,9015
Eagle Compact 125   (2004-2016),TBQ,2013,2,6928
Eagle LC 125   (modelo actual),TBQ,2013,2,3748
NAKED Zetka 125   (2010-2016),TBQ,2013,2,7718
New Compact 125   (modelo actual),TBQ,2013,2,3089
Retro 7  125 (modelo actual),TBQ,2013,2,3971
Retro 7 50   (modelo actual),TBQ,2013,2,7071
Retro Strada  125 (modelo actual),TBQ,2013,2,10003
SKY 125   (modelo actual),TBQ,2013,2,3587
SPX USA 50   (modelo actual),TBQ,2013,2,8911
Street Fire 125   (2004-2016),TBQ,2013,2,4991
T19 125   (2007-2016),TBQ,2013,2,6520
ZETKA   (modelo actual),TBQ,2013,2,7388
"767 50   (modelo actual)",TBQ,2014,2,8804
CITYMAX 125   (modelo actual),TBQ,2014,2,8797
CITYMAX 250   (modelo actual),TBQ,2014,2,9688
Delivery 50   (2010-2016),TBQ,2014,2,1665
Eagle 125   (modelo actual),TBQ,2014,2,6002
Eagle 250   (2004-2016),TBQ,2014,2,3183
Eagle Compact 125   (2004-2016),TBQ,2014,2,5375
Eagle LC 125   (modelo actual),TBQ,2014,2,5727
NAKED Zetka 125   (2010-2016),TBQ,2014,2,2488
New Compact 125   (modelo actual),TBQ,2014,2,3615
Retro 7  125 (modelo actual),TBQ,2014,2,9818
Retro 7 50   (modelo actual),TBQ,2014,2,9225
Retro Strada  125 (modelo actual),TBQ,2014,2,7919
SKY 125   (modelo actual),TBQ,2014,2,4369
SPX USA 50   (modelo actual),TBQ,2014,2,4609
Street Fire 125   (2004-2016),TBQ,2014,2,1826
T19 125   (2007-2016),TBQ,2014,2,8908
ZETKA   (modelo actual),TBQ,2014,2,2129
"767 50   (modelo actual)",TBQ,2015,2,2793
CITYMAX 125   (modelo actual),TBQ,2015,2,10170
CITYMAX 250   (modelo actual),TBQ,2015,2,10708
Delivery 50   (2010-2016),TBQ,2015,2,10753
Eagle 125   (modelo actual),TBQ,2015,2,9160
Eagle 250   (2004-2016),TBQ,2015,2,6783
Eagle Compact 125   (2004-2016),TBQ,2015,2,7952
Eagle LC 125   (modelo actual),TBQ,2015,2,9516
NAKED Zetka 125   (2010-2016),TBQ,2015,2,7525
New Compact 125   (modelo actual),TBQ,2015,2,4625
Retro 7  125 (modelo actual),TBQ,2015,2,1893
Retro 7 50   (modelo actual),TBQ,2015,2,2799
Retro Strada  125 (modelo actual),TBQ,2015,2,3242
SKY 125   (modelo actual),TBQ,2015,2,7101
SPX USA 50   (modelo actual),TBQ,2015,2,7137
Street Fire 125   (2004-2016),TBQ,2015,2,2699
T19 125   (2007-2016),TBQ,2015,2,6247
ZETKA   (modelo actual),TBQ,2015,2,10421
"767 50   (modelo actual)",TBQ,2016,2,6620
CITYMAX 125   (modelo actual),TBQ,2016,2,9970
CITYMAX 250   (modelo actual),TBQ,2016,2,3953
Delivery 50   (2010-2016),TBQ,2016,2,10050
Eagle 125   (modelo actual),TBQ,2016,2,9874
Eagle 250   (2004-2016),TBQ,2016,2,3942
Eagle Compact 125   (2004-2016),TBQ,2016,2,8802
Eagle LC 125   (modelo actual),TBQ,2016,2,9270
NAKED Zetka 125   (2010-2016),TBQ,2016,2,8872
New Compact 125   (modelo actual),TBQ,2016,2,1610
Retro 7  125 (modelo actual),TBQ,2016,2,2621
Retro 7 50   (modelo actual),TBQ,2016,2,10376
Retro Strada  125 (modelo actual),TBQ,2016,2,9640
SKY 125   (modelo actual),TBQ,2016,2,5820
SPX USA 50   (modelo actual),TBQ,2016,2,2751
Street Fire 125   (2004-2016),TBQ,2016,2,7586
T19 125   (2007-2016),TBQ,2016,2,10781
ZETKA   (modelo actual),TBQ,2016,2,1972
"767 50   (modelo actual)",TBQ,2017,2,3503
CITYMAX 125   (modelo actual),TBQ,2017,2,7728
CITYMAX 250   (modelo actual),TBQ,2017,2,9085
Eagle 125   (modelo actual),TBQ,2017,2,7115
Eagle LC 125   (modelo actual),TBQ,2017,2,3149
New Compact 125   (modelo actual),TBQ,2017,2,6662
Retro 7  125 (modelo actual),TBQ,2017,2,5505
Retro 7 50   (modelo actual),TBQ,2017,2,3945
Retro Strada  125 (modelo actual),TBQ,2017,2,8159
SKY 125   (modelo actual),TBQ,2017,2,6619
SPX USA 50   (modelo actual),TBQ,2017,2,9135
ZETKA   (modelo actual),TBQ,2017,2,6120
"767 50   (modelo actual)",TBQ,2018,2,9617
CITYMAX 125   (modelo actual),TBQ,2018,2,10844
CITYMAX 250   (modelo actual),TBQ,2018,2,2176
Eagle 125   (modelo actual),TBQ,2018,2,2724
Eagle LC 125   (modelo actual),TBQ,2018,2,9937
New Compact 125   (modelo actual),TBQ,2018,2,10098
Retro 7  125 (modelo actual),TBQ,2018,2,2029
Retro 7 50   (modelo actual),TBQ,2018,2,6143
Retro Strada  125 (modelo actual),TBQ,2018,2,6233
SKY 125   (modelo actual),TBQ,2018,2,10537
SPX USA 50   (modelo actual),TBQ,2018,2,10955
ZETKA   (modelo actual),TBQ,2018,2,9987
"767 50   (modelo actual)",TBQ,2019,2,1598
CITYMAX 125   (modelo actual),TBQ,2019,2,4186
CITYMAX 250   (modelo actual),TBQ,2019,2,5846
Eagle 125   (modelo actual),TBQ,2019,2,5662
Eagle LC 125   (modelo actual),TBQ,2019,2,4837
New Compact 125   (modelo actual),TBQ,2019,2,4832
Retro 7  125 (modelo actual),TBQ,2019,2,3366
Retro 7 50   (modelo actual),TBQ,2019,2,8020
Retro Strada  125 (modelo actual),TBQ,2019,2,2052
SKY 125   (modelo actual),TBQ,2019,2,3000
SPX USA 50   (modelo actual),TBQ,2019,2,1544
ZETKA   (modelo actual),TBQ,2019,2,9615
"767 50   (modelo actual)",TBQ,2020,2,9600
CITYMAX 125   (modelo actual),TBQ,2020,2,6153
CITYMAX 250   (modelo actual),TBQ,2020,2,3721
Eagle 125   (modelo actual),TBQ,2020,2,5751
Eagle LC 125   (modelo actual),TBQ,2020,2,4601
New Compact 125   (modelo actual),TBQ,2020,2,4299
Retro 7  125 (modelo actual),TBQ,2020,2,8254
Retro 7 50   (modelo actual),TBQ,2020,2,4685
Retro Strada  125 (modelo actual),TBQ,2020,2,2649
SKY 125   (modelo actual),TBQ,2020,2,5262
SPX USA 50   (modelo actual),TBQ,2020,2,5141
ZETKA   (modelo actual),TBQ,2020,2,9305
"767 50   (modelo actual)",TBQ,2021,2,4389
CITYMAX 125   (modelo actual),TBQ,2021,2,9041
CITYMAX 250   (modelo actual),TBQ,2021,2,5120
Eagle 125   (modelo actual),TBQ,2021,2,8170
Eagle LC 125   (modelo actual),TBQ,2021,2,9095
New Compact 125   (modelo actual),TBQ,2021,2,2568
Retro 7  125 (modelo actual),TBQ,2021,2,10450
Retro 7 50   (modelo actual),TBQ,2021,2,5893
Retro Strada  125 (modelo actual),TBQ,2021,2,3019
SKY 125   (modelo actual),TBQ,2021,2,3318
SPX USA 50   (modelo actual),TBQ,2021,2,1813
ZETKA   (modelo actual),TBQ,2021,2,5163
City Cruiser 50   (2001-2013),COOLTRA,2001,2,4622
Classic 125   (2001-2010),COOLTRA,2001,2,3545
Cruiser 125   (2001-2010),COOLTRA,2001,2,7977
City Cruiser 50   (2001-2013),COOLTRA,2002,2,3195
Classic 125   (2001-2010),COOLTRA,2002,2,6449
Cruiser 125   (2001-2010),COOLTRA,2002,2,3360
City Cruiser 50   (2001-2013),COOLTRA,2003,2,4461
Classic 125   (2001-2010),COOLTRA,2003,2,10173
Cruiser 125   (2001-2010),COOLTRA,2003,2,10206
City Cruiser 50   (2001-2013),COOLTRA,2004,2,6676
Classic 125   (2001-2010),COOLTRA,2004,2,5184
Cruiser 125   (2001-2010),COOLTRA,2004,2,4387
Vintage 125   (modelo actual),COOLTRA,2004,2,5871
City Cruiser 50   (2001-2013),COOLTRA,2005,2,2543
Classic 125   (2001-2010),COOLTRA,2005,2,9180
Cruiser 125   (2001-2010),COOLTRA,2005,2,2709
Vintage 125   (modelo actual),COOLTRA,2005,2,10648
City Cruiser 50   (2001-2013),COOLTRA,2006,2,6656
Classic 125   (2001-2010),COOLTRA,2006,2,9895
Cruiser 125   (2001-2010),COOLTRA,2006,2,6464
Vintage 125   (modelo actual),COOLTRA,2006,2,7294
City Cruiser 50   (2001-2013),COOLTRA,2007,2,7123
Classic 125   (2001-2010),COOLTRA,2007,2,9107
Cruiser 125   (2001-2010),COOLTRA,2007,2,10455
Vintage 125   (modelo actual),COOLTRA,2007,2,5905
City Cruiser 50   (2001-2013),COOLTRA,2008,2,7663
City Cruiser 50 Kukuxumusu   (2008-2013),COOLTRA,2008,2,10347
City Star 50   (2008-2010),COOLTRA,2008,2,2739
Classic 125   (2001-2010),COOLTRA,2008,2,2466
Classic 125 Kukuxumusu   (2008-2013),COOLTRA,2008,2,3162
Cruiser 125   (2001-2010),COOLTRA,2008,2,6860
Cruiser 125 Kukuxumusu   (2008-2013),COOLTRA,2008,2,1753
Vintage 125   (modelo actual),COOLTRA,2008,2,10626
Apolo 125   (modelo actual),COOLTRA,2009,2,10311
City Cruiser 50   (2001-2013),COOLTRA,2009,2,10264
City Cruiser 50 Kukuxumusu   (2008-2013),COOLTRA,2009,2,5141
City Star 50   (2008-2010),COOLTRA,2009,2,7143
Classic 125   (2001-2010),COOLTRA,2009,2,9808
Classic 125 Barça   (2009-2013),COOLTRA,2009,2,2175
Classic 125 Kukuxumusu   (2008-2013),COOLTRA,2009,2,8997
Cruiser 125   (2001-2010),COOLTRA,2009,2,10459
Cruiser 125 Kukuxumusu   (2008-2013),COOLTRA,2009,2,5906
Fórmula 1/2000 125   (2009-2013),COOLTRA,2009,2,4690
Fórmula 1/2000 50 2T   (2009-2013),COOLTRA,2009,2,2839
GT 50   (2009-2013),COOLTRA,2009,2,10973
GT 50 Barça   (2009-2013),COOLTRA,2009,2,4365
Retro Star 50   (2009-2013),COOLTRA,2009,2,7058
Vintage 125   (modelo actual),COOLTRA,2009,2,5779
Apolo 125   (modelo actual),COOLTRA,2010,2,3475
City Cruiser 50   (2001-2013),COOLTRA,2010,2,2440
City Cruiser 50 Kukuxumusu   (2008-2013),COOLTRA,2010,2,6391
City Star 50   (2008-2010),COOLTRA,2010,2,6226
Classic 125   (2001-2010),COOLTRA,2010,2,7463
Classic 125 Barça   (2009-2013),COOLTRA,2010,2,10227
Classic 125 Kukuxumusu   (2008-2013),COOLTRA,2010,2,5240
Cruiser 125   (2001-2010),COOLTRA,2010,2,8774
Cruiser 125 Kukuxumusu   (2008-2013),COOLTRA,2010,2,7026
Fórmula 1/2000 125   (2009-2013),COOLTRA,2010,2,8720
Fórmula 1/2000 50 2T   (2009-2013),COOLTRA,2010,2,5737
GT 50   (2009-2013),COOLTRA,2010,2,5887
GT 50 Barça   (2009-2013),COOLTRA,2010,2,5623
LML Star 4 125   (2010-2011),COOLTRA,2010,2,5974
LML Star 4 150   (2010-2011),COOLTRA,2010,2,7904
Retro Star 50   (2009-2013),COOLTRA,2010,2,3304
Vintage 125   (modelo actual),COOLTRA,2010,2,7000
Apolo 125   (modelo actual),COOLTRA,2011,2,10787
City 125   (modelo actual),COOLTRA,2011,2,9689
City Cruiser 50   (2001-2013),COOLTRA,2011,2,1912
City Cruiser 50 Kukuxumusu   (2008-2013),COOLTRA,2011,2,7413
City Star 50   (2011-2013),COOLTRA,2011,2,3083
Classic 125   (2011-2013),COOLTRA,2011,2,4161
Classic 125 Barça   (2009-2013),COOLTRA,2011,2,9871
Classic 125 Kukuxumusu   (2008-2013),COOLTRA,2011,2,1759
Classic 50   (2011-2013),COOLTRA,2011,2,3246
Cruiser 125   (2011-2013),COOLTRA,2011,2,3189
Cruiser 125 Kukuxumusu   (2008-2013),COOLTRA,2011,2,4228
Cruiser 50   (2011-2013),COOLTRA,2011,2,6081
Fórmula 1/2000 125   (2009-2013),COOLTRA,2011,2,9847
Fórmula 1/2000 50 2T   (2009-2013),COOLTRA,2011,2,2077
GT 50   (2009-2013),COOLTRA,2011,2,10634
GT 50 Barça   (2009-2013),COOLTRA,2011,2,5505
LML Star 4 125   (2010-2011),COOLTRA,2011,2,1855
LML Star 4 150   (2010-2011),COOLTRA,2011,2,6029
Retro Star 50   (2009-2013),COOLTRA,2011,2,10076
Vintage 125   (modelo actual),COOLTRA,2011,2,5878
Apolo 125   (modelo actual),COOLTRA,2012,2,6255
City 125   (modelo actual),COOLTRA,2012,2,3109
City Cruiser 50   (2001-2013),COOLTRA,2012,2,9863
City Cruiser 50 Kukuxumusu   (2008-2013),COOLTRA,2012,2,9007
City Star 50   (2011-2013),COOLTRA,2012,2,4607
Classic 125   (2011-2013),COOLTRA,2012,2,1606
Classic 125 Barça   (2009-2013),COOLTRA,2012,2,2789
Classic 125 Kukuxumusu   (2008-2013),COOLTRA,2012,2,6922
Classic 50   (2011-2013),COOLTRA,2012,2,7184
Cruiser 125   (2011-2013),COOLTRA,2012,2,8257
Cruiser 125 Kukuxumusu   (2008-2013),COOLTRA,2012,2,6822
Cruiser 50   (2011-2013),COOLTRA,2012,2,2934
Fórmula 1/2000 125   (2009-2013),COOLTRA,2012,2,10797
Fórmula 1/2000 50 2T   (2009-2013),COOLTRA,2012,2,5789
GT 50   (2009-2013),COOLTRA,2012,2,5692
GT 50 Barça   (2009-2013),COOLTRA,2012,2,1722
Retro 125   (2012-2013),COOLTRA,2012,2,7871
Retro Star 50   (2009-2013),COOLTRA,2012,2,10883
Vintage 125   (modelo actual),COOLTRA,2012,2,3797
Apolo 125   (modelo actual),COOLTRA,2013,2,3548
City 125   (modelo actual),COOLTRA,2013,2,4390
City Cruiser 50   (2001-2013),COOLTRA,2013,2,5554
City Cruiser 50 Kukuxumusu   (2008-2013),COOLTRA,2013,2,4710
City Star 50   (2011-2013),COOLTRA,2013,2,7028
Classic 125   (2011-2013),COOLTRA,2013,2,7723
Classic 125 Barça   (2009-2013),COOLTRA,2013,2,6674
Classic 125 Kukuxumusu   (2008-2013),COOLTRA,2013,2,7118
Classic 50   (2011-2013),COOLTRA,2013,2,9673
Cruiser 125   (2011-2013),COOLTRA,2013,2,10211
Cruiser 125 Kukuxumusu   (2008-2013),COOLTRA,2013,2,8492
Cruiser 50   (2011-2013),COOLTRA,2013,2,6653
Fórmula 1/2000 125   (2009-2013),COOLTRA,2013,2,6232
Fórmula 1/2000 50 2T   (2009-2013),COOLTRA,2013,2,9095
GT 50   (2009-2013),COOLTRA,2013,2,3488
GT 50 Barça   (2009-2013),COOLTRA,2013,2,8028
Retro 125   (2012-2013),COOLTRA,2013,2,1719
Retro Star 50   (2009-2013),COOLTRA,2013,2,7837
Vintage 125   (modelo actual),COOLTRA,2013,2,10782
Apolo 125   (modelo actual),COOLTRA,2014,2,2595
City 125   (modelo actual),COOLTRA,2014,2,2053
Vintage 125   (modelo actual),COOLTRA,2014,2,7708
Apolo 125   (modelo actual),COOLTRA,2015,2,4425
City 125   (modelo actual),COOLTRA,2015,2,10586
Vintage 125   (modelo actual),COOLTRA,2015,2,2544
Apolo 125   (modelo actual),COOLTRA,2016,2,6672
City 125   (modelo actual),COOLTRA,2016,2,3768
Vintage 125   (modelo actual),COOLTRA,2016,2,9919
Apolo 125   (modelo actual),COOLTRA,2017,2,8135
City 125   (modelo actual),COOLTRA,2017,2,8461
Vintage 125   (modelo actual),COOLTRA,2017,2,4328
Apolo 125   (modelo actual),COOLTRA,2018,2,1508
City 125   (modelo actual),COOLTRA,2018,2,8125
Vintage 125   (modelo actual),COOLTRA,2018,2,8542
Apolo 125   (modelo actual),COOLTRA,2019,2,10385
City 125   (modelo actual),COOLTRA,2019,2,9734
Vintage 125   (modelo actual),COOLTRA,2019,2,5045
Apolo 125   (modelo actual),COOLTRA,2020,2,4867
City 125   (modelo actual),COOLTRA,2020,2,2605
Vintage 125   (modelo actual),COOLTRA,2020,2,6433
Apolo 125   (modelo actual),COOLTRA,2021,2,4383
City 125   (modelo actual),COOLTRA,2021,2,10747
Vintage 125   (modelo actual),COOLTRA,2021,2,9289
Cayman 125   (2007-2009),HUATIAN,2007,2,8235
Dragón 125   (2007-2009),HUATIAN,2007,2,4913
Power 50   (2007-2009),HUATIAN,2007,2,3906
Speedfight III 125   (2007-2009),HUATIAN,2007,2,7741
Twister 125   (2007-2009),HUATIAN,2007,2,3503
Twister 50   (2007-2009),HUATIAN,2007,2,4026
Cayman 125   (2007-2009),HUATIAN,2008,2,8286
Dragón 125   (2007-2009),HUATIAN,2008,2,8263
Power 50   (2007-2009),HUATIAN,2008,2,6480
Speedfight III 125   (2007-2009),HUATIAN,2008,2,10617
Twister 125   (2007-2009),HUATIAN,2008,2,9534
Twister 50   (2007-2009),HUATIAN,2008,2,10138
Cayman 125   (2007-2009),HUATIAN,2009,2,7463
Dragón 125   (2007-2009),HUATIAN,2009,2,4478
Power 50   (2007-2009),HUATIAN,2009,2,3553
Speedfight III 125   (2007-2009),HUATIAN,2009,2,6175
Twister 125   (2007-2009),HUATIAN,2009,2,6565
Twister 50   (2007-2009),HUATIAN,2009,2,7550
AD 125   (2006-2008),ADIVA,2006,2,5602
AD 125   (2006-2008),ADIVA,2007,2,5967
AD 250   (2007-2011),ADIVA,2007,2,5613
AD 125   (2006-2008),ADIVA,2008,2,3860
AD 125   (2008-2012),ADIVA,2008,2,2068
AD 250   (2007-2011),ADIVA,2008,2,6067
AD 125   (2008-2012),ADIVA,2009,2,2371
AD 250   (2007-2011),ADIVA,2009,2,10504
AD 125   (2008-2012),ADIVA,2010,2,3405
AD 250   (2007-2011),ADIVA,2010,2,4629
AD 125   (2008-2012),ADIVA,2011,2,5462
AD 250   (2007-2011),ADIVA,2011,2,4005
AD 125   (2008-2012),ADIVA,2012,2,6342
AD3  300 (2014-2017),ADIVA,2014,2,5253
AD3  300 (2014-2017),ADIVA,2015,2,7254
AD3  300 (2014-2017),ADIVA,2016,2,4178
RR 50 Motard Track   (2016),ADIVA,2016,2,7485
"500 EXC-F Sixdays   (2017-2018)",ADIVA,2017,2,2031
AD3  300 (2014-2017),ADIVA,2017,2,10308
F 800 R   (2017),ADIVA,2017,2,9233
"500 EXC-F Sixdays   (2017-2018)",ADIVA,2018,2,2707
F 800 R   (2017),ADIVA,2018,2,8208
F 800 R   (2017),ADIVA,2019,2,8434
F 800 R   (2017),ADIVA,2020,2,9154
F 800 R   (2017),ADIVA,2021,2,8809
Chief  Classic (2014-2018),INDIAN,2014,2,8872
Chief  Vintage (modelo actual),INDIAN,2014,2,2169
Chieftain   (modelo actual),INDIAN,2014,2,7498
Chief  Classic (2014-2018),INDIAN,2015,2,10451
Chief  Vintage (modelo actual),INDIAN,2015,2,4920
Chieftain   (modelo actual),INDIAN,2015,2,1813
Roadmaster   (modelo actual),INDIAN,2015,2,3509
Roadmaster  Classic (modelo actual),INDIAN,2015,2,10316
Scout   (modelo actual),INDIAN,2015,2,7391
Chief  Classic (2014-2018),INDIAN,2016,2,3105
Chief  Dark Horse (2016-2020),INDIAN,2016,2,5580
Chief  Vintage (modelo actual),INDIAN,2016,2,10813
Chieftain   (modelo actual),INDIAN,2016,2,6364
Chieftain  Dark Horse (2016-2019),INDIAN,2016,2,1506
Roadmaster   (modelo actual),INDIAN,2016,2,9424
Roadmaster  Classic (modelo actual),INDIAN,2016,2,6229
Scout   (modelo actual),INDIAN,2016,2,7560
Scout  Sixty (modelo actual),INDIAN,2016,2,5896
Springfield   (modelo actual),INDIAN,2016,2,2229
Chief  Classic (2014-2018),INDIAN,2017,2,2334
Chief  Dark Horse (2016-2020),INDIAN,2017,2,2756
Chief  Vintage (modelo actual),INDIAN,2017,2,9580
Chieftain   (modelo actual),INDIAN,2017,2,5777
Chieftain  Dark Horse (2016-2019),INDIAN,2017,2,10954
Roadmaster   (modelo actual),INDIAN,2017,2,6572
Roadmaster  Classic (modelo actual),INDIAN,2017,2,10853
Scout   (modelo actual),INDIAN,2017,2,6591
Scout  Sixty (modelo actual),INDIAN,2017,2,9282
Springfield   (modelo actual),INDIAN,2017,2,2314
Chief  Classic (2014-2018),INDIAN,2018,2,2775
Chief  Dark Horse (2016-2020),INDIAN,2018,2,7303
Chief  Vintage (modelo actual),INDIAN,2018,2,10208
Chieftain   (modelo actual),INDIAN,2018,2,10617
Chieftain  Dark Horse (2016-2019),INDIAN,2018,2,9701
Roadmaster   (modelo actual),INDIAN,2018,2,7792
Roadmaster  Classic (modelo actual),INDIAN,2018,2,7267
Scout   (modelo actual),INDIAN,2018,2,6868
Scout  Bobber (modelo actual),INDIAN,2018,2,6401
Scout  Sixty (modelo actual),INDIAN,2018,2,7817
Springfield   (modelo actual),INDIAN,2018,2,7899
Chief  Dark Horse (2016-2020),INDIAN,2019,2,6381
Chief  Vintage (modelo actual),INDIAN,2019,2,1997
Chieftain   (modelo actual),INDIAN,2019,2,1857
Chieftain  Classic (modelo actual),INDIAN,2019,2,6831
Chieftain  Dark Horse (2016-2019),INDIAN,2019,2,6778
FTR 1200   (modelo actual),INDIAN,2019,2,5606
FTR 1200  S (modelo actual),INDIAN,2019,2,8469
Roadmaster   (modelo actual),INDIAN,2019,2,8137
Roadmaster  Classic (modelo actual),INDIAN,2019,2,1927
Scout   (modelo actual),INDIAN,2019,2,7421
Scout  Bobber (modelo actual),INDIAN,2019,2,5016
Scout  Sixty (modelo actual),INDIAN,2019,2,1696
Springfield   (modelo actual),INDIAN,2019,2,4876
Springfield  Dark Horse (modelo actual),INDIAN,2019,2,6848
Challenger   (2020),INDIAN,2020,2,8763
Chief  Dark Horse (2016-2020),INDIAN,2020,2,9033
Chief  Vintage (modelo actual),INDIAN,2020,2,4694
Chieftain   (modelo actual),INDIAN,2020,2,4542
Chieftain  Classic (modelo actual),INDIAN,2020,2,7567
Chieftain  Dark Horse (modelo actual),INDIAN,2020,2,5484
FTR 1200   (modelo actual),INDIAN,2020,2,1844
FTR 1200  Rally (modelo actual),INDIAN,2020,2,3121
FTR 1200  S (modelo actual),INDIAN,2020,2,5845
Roadmaster   (modelo actual),INDIAN,2020,2,10293
Roadmaster  Classic (modelo actual),INDIAN,2020,2,8628
Scout   (modelo actual),INDIAN,2020,2,1722
Scout  Bobber (modelo actual),INDIAN,2020,2,2249
Scout  Bobber Sixty (modelo actual),INDIAN,2020,2,2561
Scout  Sixty (modelo actual),INDIAN,2020,2,2768
Springfield   (modelo actual),INDIAN,2020,2,5357
Springfield  Dark Horse (modelo actual),INDIAN,2020,2,4233
Challenger   (2020),INDIAN,2021,2,10891
Chief  Bobber Dark Horse (modelo actual),INDIAN,2021,2,10645
Chief  Dark Horse (modelo actual),INDIAN,2021,2,2832
Chief  Vintage (modelo actual),INDIAN,2021,2,4469
Chieftain   (modelo actual),INDIAN,2021,2,6798
Chieftain  Classic (modelo actual),INDIAN,2021,2,8925
Chieftain  Dark Horse (modelo actual),INDIAN,2021,2,7337
FTR 1200   (modelo actual),INDIAN,2021,2,2222
FTR 1200  Rally (modelo actual),INDIAN,2021,2,5874
FTR 1200  S (modelo actual),INDIAN,2021,2,6009
Roadmaster   (modelo actual),INDIAN,2021,2,8224
Roadmaster  Classic (modelo actual),INDIAN,2021,2,5395
Scout   (modelo actual),INDIAN,2021,2,7825
Scout  Bobber (modelo actual),INDIAN,2021,2,10777
Scout  Bobber Sixty (modelo actual),INDIAN,2021,2,6553
Scout  Sixty (modelo actual),INDIAN,2021,2,6747
Springfield   (modelo actual),INDIAN,2021,2,6626
Springfield  Dark Horse (modelo actual),INDIAN,2021,2,3456
